id,lat,lon,mean_tmin
USW00004864,45.1542,-89.1106,0.17734597156398083
USC00115768,40.9442,-90.6381,5.110180166984033
USC00127646,39.6042,-85.4533,5.988400470449869
USC00133509,41.6686,-94.4972,3.1356409174053748
USW00004869,46.25,-84.4667,0.9535488958990544
USC00327585,47.4981,-101.375,0.47134550153448523
USC00211448,44.8497,-93.5644,2.381928207949388
USW00094080,46.8947,-103.3769,0.5514639175257735
USC00218254,48.2108,-95.2475,-1.5074770318021211
USR0000KGRE,37.2672,-87.2028,8.981879386907323
USW00053844,39.7572,-82.6633,5.655336458907886
USC00136719,42.7292,-94.6614,2.64614491070132
USC00143984,37.9233,-95.4242,7.61707249965607
USC00201150,43.0675,-83.5919,2.8330742516950544
USC00334261,41.1433,-81.0789,6.122128060263657
USW00094860,42.8939,-85.545,5.0035318275154
USC00137664,43.4022,-95.7497,1.1154288307366511
USC00138568,42.1464,-92.0125,3.291329237643117
USC00238712,38.7872,-93.7994,6.626961651917403
USC00234271,38.5847,-92.1831,7.6187027797576645
USC00148235,38.4661,-101.7731,2.8180547945205467
USC00230856,39.3444,-91.1711,6.860073689499248
USC00320941,48.8217,-100.4528,-2.1304470455506985
USW00014825,41.0136,-83.6681,6.133250994922464
USC00114823,40.5836,-90.9803,5.238328207995527
USC00123777,40.4356,-85.2892,5.767055025266703
USW00094988,42.1106,-92.9164,3.5228253401126848
USC00058793,37.3822,-102.2986,4.276071770990276
USC00203528,44.3122,-83.8378,1.141568883094306
USW00093996,37.7667,-90.4,6.695081967213113
USC00113335,41.1739,-90.035,4.278839795611664
USC00212555,47.9731,-91.4583,-2.5702998934388797
USC00214453,43.7022,-95.1519,1.3503667820069198
USC00130536,40.8569,-94.0494,4.19742102853655
USC00476380,42.6053,-88.0458,3.66840311587147
USR0000KBSN,37.75,-82.6333,8.945588856057414
USW00053931,38.0964,-92.5531,7.722377887163953
USC00121747,39.1661,-85.9228,6.551263537906137
USC00128442,38.2672,-87.1431,8.222537456168315
USW00094951,41.4481,-97.3428,4.144489795918368
USC00116344,40.11,-87.9567,5.977827788649706
USC00216211,48.0508,-92.7636,-3.7927760907783274
USW00093812,39.1061,-84.4161,6.901616659816414
USW00013989,38.3292,-96.1944,7.28709677419355
USW00003887,39.8308,-88.8719,6.6439527212754275
USC00143523,38.8669,-99.3169,6.569279060348317
USC00215488,44.16,-91.8125,4.244971349535665
USC00331592,39.6103,-82.9556,6.482456878418177
USC00148847,37.6553,-97.4431,8.023342670401497
USC00472626,45.1708,-87.1539,2.5521862483311066
USC00140682,39.8325,-97.6319,5.429301114165821
USC00129138,40.7917,-85.8258,5.594853683148334
USC00054603,38.7625,-102.7997,1.033167613636364
USC00148535,38.9111,-101.5853,3.024122325836533
USC00238444,40.0825,-93.6086,5.7680475857242826
USC00255362,41.1431,-96.4808,3.5904788112272974
USC00256075,41.0569,-100.7494,2.368805372963703
USC00206300,43.0161,-84.18,3.641276714624947
USC00334770,38.8844,-82.9956,6.647211566833877
USC00440766,37.2039,-80.4144,5.470445510623713
USW00004955,42.6808,-91.9744,4.126230831315579
USW00014819,41.7842,-87.7553,7.097670594683474
USC00154955,38.2778,-85.7917,9.509756580249359
USC00136151,41.3044,-95.3844,3.8862861378799116
USC00136327,41.3214,-92.6467,3.7805136213777564
USC00212146,46.8575,-95.6067,-0.45352342898656
USC00203331,42.8972,-85.7794,5.539945280437756
USC00141559,39.3739,-97.1275,6.063825214899712
USC00237309,37.2597,-91.4278,5.354727011494255
USC00211773,47.8786,-92.9328,0.05014245014245205
USC00336089,41.0569,-81.6133,7.621441605839417
USC00399004,45.3328,-97.5225,1.3469231837755236
USC00237632,38.6753,-93.2228,6.410131852879943
USC00117457,41.6042,-88.085,5.5466155110989295
USC00327311,46.1758,-101.8561,-0.43177646897685257
USC00137678,41.3372,-92.2278,3.984414256500146
USW00014966,43.0725,-92.6108,4.013394495412845
USC00211065,44.7336,-94.3417,1.3000278823365399
USC00134963,41.8606,-90.9222,3.562339271882263
USC00393832,44.5139,-99.4422,1.400383631713555
USW00094040,40.2039,-100.5903,3.7878005220497353
USC00470382,44.6825,-91.1356,1.061398640210906
USC00475120,44.6411,-90.1333,1.500041129695641
USW00014814,45.0606,-83.4281,3.3902034039020355
USC00115901,42.0972,-89.9831,2.9850048550423085
USR0000MCSA,45.3028,-93.1011,1.6209221340019495
USC00479046,42.9981,-88.0242,4.922326930047119
USC00212561,47.9056,-91.8283,-1.9370843373493973
USC00203078,45.8983,-86.5486,-0.04208978631640819
USC00145852,39.8114,-99.9386,3.4556869756567172
USC00203429,43.2025,-85.2422,2.0391205994627444
USC00473650,43.6342,-90.3792,0.2837791828793774
USW00094931,47.3803,-92.8325,-3.1001510366607143
USC00476330,44.0206,-88.5578,3.723089587048979
USW00004841,43.7747,-87.8492,2.8565181631254286
USC00146549,37.6731,-98.7761,6.577999687938836
USC00324646,48.6692,-102.0975,-1.399425895150325
USC00477113,45.5986,-89.4508,-0.8515546918378677
USC00478951,44.3547,-89.0594,2.0392192026486415
USC00121030,39.4239,-85.0144,6.0088917161436255
USC00230304,37.2614,-93.5914,7.655480710349054
USR0000SRED,43.4258,-103.7589,3.347308860060722
USW00004901,40.8931,-97.9972,4.786953754773018
USC00126420,40.9936,-85.775,4.625113327289212
USC00135844,41.4714,-91.0464,5.341121754824379
USC00115943,38.3619,-88.8597,7.033461823573019
USC00230051,40.2489,-94.3328,5.057161352969737
USC00142401,37.8183,-96.8444,7.325908590308371
USC00150483,37.6336,-83.7161,7.271204033214714
USW00014925,43.9039,-92.4919,2.563841730558598
USC00472051,42.6364,-88.6608,4.344984736153509
USR0000KJAC,37.5922,-83.3178,9.475859491778774
USC00328872,47.455,-101.1461,-0.9114696350570666
USC00392429,45.0469,-101.6022,1.412972131843259
USC00135123,42.1906,-95.7569,2.4717753316398534
USC00207312,42.1236,-83.82,3.588328729281769
USC00395481,43.2358,-97.5714,3.27807450013695
USR0000IHAR,39.0,-86.4228,7.95837815473728
USW00094079,42.0681,-101.445,2.8405773195876294
USW00004851,41.3358,-84.4286,5.4528810280502995
USC00130157,42.7536,-92.8022,2.867378132745802
USC00391740,44.8819,-97.7342,1.2129018150010933
USC00217555,46.6253,-95.0967,-0.8586616635397105
USC00132724,43.4036,-94.7472,1.0572037121557893
USC00154449,37.0244,-85.6986,9.07479877347643
USC00110338,41.7803,-88.3092,5.0872762324428535
USC00207277,45.6911,-85.5464,3.07935009026524
USW00094971,43.4008,-94.7478,2.0113901468368334
USC00201468,45.3172,-85.2672,3.989302835228053
USC00235340,40.3458,-94.8342,4.56054155579903
USW00054854,44.9081,-84.7203,1.737545642165423
USW00094996,40.6953,-96.8542,4.923736747900317
USC00206158,44.9214,-85.5161,3.525206270627062
USC00214373,45.3533,-94.3056,0.7873847729600549
USR0000MOJI,48.1086,-88.5467,1.4969174676831292
USC00121417,40.6653,-86.955,4.696008119079838
USC00216654,43.6725,-92.0747,1.0050905461286181
USW00013867,39.2811,-81.5572,7.229141808168886
USW00013984,39.5514,-97.6508,6.4563638854637615
USR0000SCUS,43.75,-103.6333,1.0123346196251377
USC00213299,47.2167,-93.5167,3.141275167785238
USC00236452,37.0194,-93.2339,6.980053137134681
USC00250070,41.6853,-98.0083,3.254207830223196
USC00395870,43.8769,-103.4578,2.730199748568235
USC00144531,38.1756,-99.1119,6.51663575667656
USC00135992,41.7117,-93.0297,3.60080782312925
USC00322365,47.3467,-102.5869,-2.0859149653493176
USC00201675,41.9622,-84.9925,4.345055252482865
USC00216822,44.6097,-92.6097,2.665384615384616
USC00256335,41.6233,-98.9489,3.2590529247910833
USC00252065,40.2317,-100.8303,2.6802043070126995
USC00470124,44.3269,-91.9194,4.177520342021791
USC00135131,42.0772,-90.6647,2.860865763008307
USC00256040,41.4958,-98.7742,1.7887136672850967
USC00142602,38.8592,-96.1058,6.108118948824341
USC00144589,39.285,-94.95,5.091374964995799
USC00211840,47.1686,-92.4628,-3.4811160533764665
USC00237397,38.8142,-90.5139,7.534915003695491
USR0000KCRI,38.7692,-84.6019,8.267160383004189
USC00137844,43.1653,-95.1469,2.3790777701307633
USC00200342,45.0047,-84.1406,-0.03878620689655233
USC00475091,45.0983,-87.6236,2.8380221300138317
USC00478589,43.9994,-91.4378,3.9932964754664826
USC00390128,43.6514,-97.7981,1.9299816150473765
USC00236012,39.0172,-92.7558,6.8614027149321295
USC00365918,40.5319,-80.2172,5.622213485354828
USR0000MCLI,38.3483,-93.7747,8.263312543312544
USC00112500,41.1067,-88.4108,4.154718300013981
USC00143554,38.6003,-100.6197,4.207397260273972
USC00258395,40.6661,-96.1892,4.029906670326653
USC00365902,40.6475,-80.3861,6.032062464828362
USC00134705,41.5747,-90.4006,5.512911707722117
USC00216287,44.0975,-93.2317,2.229886347691876
USC00112223,41.9342,-88.7756,4.2633337955900705
USC00470696,42.5039,-89.0311,3.582377389858688
USC00148038,37.9928,-101.7417,3.393984319315753
USC00328792,48.3706,-100.3908,-2.8683411039254025
USW00094853,45.7333,-87.0833,1.1101713062098508
USC00470516,43.4583,-89.7269,1.9753332397923387
USR0000MSAG,46.8436,-92.4617,-0.13319167020824488
USR0000MAGA,48.5,-95.87,-1.8886813338868138
USW00004840,43.7694,-88.4908,3.3931871466004697
USC00131233,42.065,-94.85,3.220168764697745
USC00254335,40.7258,-99.0133,3.5371911037891266
USW00003963,38.5944,-92.1567,8.024174299195113
USC00118491,39.5225,-89.2636,6.720831024930746
USC00216612,47.2508,-93.5861,-1.416543919525776
USC00231275,40.1439,-91.5158,6.152287489409773
USW00003028,37.2833,-102.6139,3.6742531610393234
USW00003802,39.3022,-80.2239,6.699170812603649
USW00094830,41.5869,-83.8053,5.507813787421038
USW00094850,46.5311,-87.5483,-0.0826830937713899
USC00142622,37.8253,-96.2644,6.266226653559896
USC00394206,45.4472,-99.0386,0.35438668866886724
USC00479052,43.4108,-88.1939,3.1258897289323255
USR0000SNEM,44.1917,-103.5097,-2.1042649478880966
USW00024013,48.2519,-101.2689,-0.01811832374691868
USC00131962,41.0372,-94.3936,3.802848101265823
USC00148250,39.8281,-95.0875,5.638392469225199
USC00206510,45.3614,-84.9511,1.8834476160102052
USC00112483,37.9878,-89.1931,8.508660333195648
USC00123207,41.3367,-85.1197,4.815271761911417
USC00140693,39.4575,-98.1125,5.716227886892325
USR0000IDIX,37.4361,-88.6672,8.639037284362827
USC00132789,41.0181,-91.9547,5.3815215882271294
USC00338769,41.2019,-80.8106,3.432272089761572
USW00004855,40.6158,-83.0672,5.314838984253087
USW00014840,43.1711,-86.2369,5.3003012460632615
USW00094910,42.5544,-92.4014,3.279219712525669
USC00147796,38.2139,-98.2072,6.4891453696070345
USC00203504,42.3942,-85.385,5.4547096774193555
USC00118916,41.5519,-89.5989,4.682420418698022
USC00332485,39.7328,-84.6353,5.161842833425568
USC00158555,37.0683,-88.7725,9.062136945071487
USC00203632,43.675,-86.4228,2.9920671378091876
USC00237300,38.4508,-91.3753,5.469734660033169
USW00013988,39.1278,-94.5892,8.879016753639108
USC00474790,43.3217,-89.5311,2.3278587764436818
USW00094855,43.9872,-88.5564,3.3579084429824566
USC00322695,46.6172,-97.6383,0.8562752472489198
USC00391621,43.7353,-99.3125,1.9401352097130236
USC00448022,37.2786,-80.6889,5.471397849462367
USC00476678,43.73,-87.9714,2.8180096087851756
USC00051121,39.3061,-102.2608,2.967306859205779
USC00143008,38.28,-95.2178,7.071443421443419
USC00238466,38.2597,-93.4136,8.209896161107615
USC00476398,45.9336,-90.4506,-0.09904228672462131
USC00395285,43.1717,-101.5692,1.07108980827447
USC00473405,44.1186,-89.5358,2.0832963681729972
USW00014942,41.3119,-95.9019,5.568131416837784
USC00117391,41.5181,-90.5647,6.23268925739005
USC00204808,43.2631,-82.5328,3.959025423728814
USW00004935,40.45,-99.3392,4.772833723653394
USC00208417,45.1703,-84.4397,-0.5590223463687145
USC00323287,46.1583,-98.3989,0.42341903073286025
USW00014937,41.6394,-91.5444,4.977837171052631
USC00200779,43.7072,-85.4819,1.754488458250213
USC00210018,47.2992,-96.5161,-0.8235361162558772
USW00004804,40.0783,-83.0783,6.518765432098768
USC00128698,37.9531,-86.7747,9.167722687881803
USC00463671,37.5375,-80.6633,5.433045148895295
USC00133473,41.7197,-92.7503,3.1981786779714247
USC00206583,46.1864,-84.3239,1.6532039871840523
USC00118684,39.7947,-88.2911,6.28266465835958
USC00144559,38.9569,-95.2483,7.826580905145691
USC00144695,37.0308,-100.9069,5.433356439761542
USR0000SBEA,45.0572,-101.4767,1.1596776600507395
USC00239034,38.5331,-93.5317,6.911013953488373
USC00443640,37.2822,-82.0886,6.440783986655548
USR0000SFOP,44.1153,-100.3014,2.891644506648007
USW00014848,41.7072,-86.3164,5.301506230316306
USC00213076,44.5564,-94.2208,2.23381575285277
USC00213282,47.7517,-90.3283,-0.48347537194857737
USC00324571,47.8967,-102.9208,-0.6458777885548003
USW00094052,45.5494,-100.4086,1.226138233680746
USW00094992,47.7453,-90.3456,0.21054665930425115
USC00395381,45.8383,-101.2769,0.7355402615278737
USC00112048,42.2611,-88.3953,4.507620775686099
USC00468522,39.0047,-80.4742,5.710310612597069
USR0000WBAR,46.4,-91.5,-1.2347108584107616
USC00124181,40.8561,-85.4989,4.418301651172471
USC00474174,42.5608,-87.8156,5.2052841065056255
USC00474894,45.5733,-92.4853,1.8196946774859026
USC00218421,47.1253,-91.7067,-1.599010037123608
USC00121739,41.1453,-85.4897,4.530492091388401
USC00141435,38.9692,-97.0183,5.91920194450071
USC00237578,39.6361,-91.25,7.7358349243648075
USC00134735,42.7908,-96.1508,2.5135949157225763
USC00140200,39.4483,-98.9703,4.031874834261468
USC00219046,43.7639,-94.1661,2.4946532191213038
USC00476413,46.5372,-92.1186,-0.21962386311083715
USW00014836,42.7761,-84.5997,4.533232917978914
USC00126435,39.0011,-85.5994,7.234443216358112
USC00138026,43.4542,-94.3069,1.0941438469152092
USC00112353,37.4389,-88.6678,8.714116157619875
USC00116200,40.5492,-88.9497,4.729036384309264
USC00238184,37.14,-91.6269,7.145612472160357
USC00208043,46.6014,-85.2239,-1.1568596913492855
USC00478164,43.1342,-90.8372,4.058768542979069
USW00003872,37.7836,-81.1228,6.545481927710845
USW00024011,46.7708,-100.7606,-0.10214921286789824
USC00230789,37.6164,-93.3914,7.286126526082135
USC00478937,42.9986,-88.2525,2.5512506797172376
USC00142548,38.4294,-96.2189,6.9281491384432545
USC00219059,47.4306,-94.0503,-3.7214920071047954
USC00204502,44.3089,-85.205,0.8004659449088669
USC00338775,40.2878,-82.0967,6.6397849462365555
USW00013940,38.35,-98.8667,5.870485282418459
USW00014827,40.9725,-85.2064,5.506667579408544
USW00014994,40.7886,-99.7708,3.8332628462677105
USC00130600,41.8814,-92.2764,3.168375530743829
USC00211250,48.61,-95.1817,-2.86298171589311
USC00392087,43.7744,-103.6119,0.3499779768022316
USC00441692,37.1278,-80.4033,6.430394047947094
USC00473038,43.5706,-91.2294,4.2399304105775935
USW00013986,38.0683,-97.8608,6.7441569167240205
USC00217405,44.3222,-93.9656,1.867473745624272
USC00478349,46.7269,-92.0719,1.3976256372906044
USC00130512,42.37,-95.575,2.1303204113924057
USC00398307,45.4283,-101.0764,0.8884636563876654
USC00121256,37.8994,-86.7072,9.391136763842692
USC00148648,39.4031,-99.4192,4.3858152020344745
USC00258090,42.8389,-99.7781,1.9765592094605544
USC00213455,48.7714,-96.9406,0.2242944543122167
USC00476922,42.7028,-87.7858,5.385997433338088
USW00014846,41.45,-82.7167,7.558495043975988
USW00014989,40.8942,-97.6258,4.725926719520037
USC00137979,42.6469,-95.1933,3.323117828155611
USC00320382,46.0406,-99.3742,-0.21962016070124168
USC00474391,45.4653,-91.1236,-1.1546935149541024
USC00155640,38.0583,-83.9333,5.766666666666669
USC00471078,42.6181,-89.3867,2.973188708107358
USS0003E03S,44.11,-103.98,-2.1883102644922574
USW00093820,38.0339,-84.6114,8.329034907597535
USC00256970,42.065,-100.2472,1.722441176470589
USC00203744,46.6653,-88.3772,-1.4528941836019629
USC00129557,39.9961,-86.3542,6.086606373815673
USC00323621,47.9217,-97.0975,-0.17120361495275896
USR0000MBEM,47.5033,-94.9281,-0.727737831858408
USW00053842,39.8247,-86.2958,7.299547076585231
USC00470645,43.4428,-88.8453,2.770141853739154
USC00155444,37.4336,-86.0089,6.525287580425034
USC00477464,45.4117,-92.6467,1.4778882509452458
USC00151890,37.4903,-84.4375,8.299206349206353
USC00155067,37.3475,-87.5239,9.515094339622642
USC00230824,38.9625,-92.7394,7.778778004073318
USC00253595,40.0892,-99.2133,4.605248290217069
USC00116998,41.3669,-89.4525,5.0337042925278235
USC00148563,39.2142,-96.37,5.774826855123674
USW00093989,39.9372,-91.1967,6.776864035087724
USC00143930,37.9311,-98.0297,6.288456265423637
USC00331890,40.2403,-81.8711,5.420824034334762
USC00133007,40.6222,-91.3336,6.755179558011053
USC00231711,38.395,-93.7711,6.870226588496277
USW00094967,46.8997,-95.0669,-0.9170256550967197
USC00136566,41.8394,-94.1106,3.4285985678795856
USC00200228,42.2417,-83.6933,3.5229052573932105
USW00014860,42.0803,-80.1822,6.4950287592440406
USC00155834,37.2814,-86.2497,7.451737559077009
USC00210667,45.3167,-95.6167,0.7928241712127566
USC00394834,44.3544,-103.743,1.6493621741541877
USC00468191,38.5169,-81.6456,5.208121289228161
USC00256290,42.4594,-98.6564,2.2887761194029848
USC00144357,39.6619,-99.1228,3.905757355612059
USC00391076,44.325,-96.7686,1.0012882006303956
USC00477997,43.9364,-90.8164,1.5015415358264343
USC00202382,45.1864,-85.1478,2.0537006913379416
USC00203025,43.4453,-86.0264,3.4321280991735517
USW00014913,46.8369,-92.2097,0.10257357973990358
USC00465224,37.8567,-80.4042,4.279801461464221
USC00137859,43.4228,-95.1389,3.1209710886706326
USC00210075,43.6064,-93.3019,2.4553136127088466
USC00338062,41.1314,-81.4492,4.927802883580804
USC00339220,39.4217,-83.8222,6.757240905971174
USC00396054,44.7136,-103.4258,0.8549845114052382
USW00004916,43.2753,-91.7392,4.149482621384983
USC00112140,40.1392,-87.6478,6.171907252933692
USC00251082,41.0233,-100.3669,3.3470950270802566
USC00148578,39.8089,-97.055,5.101233692569483
USC00215902,46.5203,-95.3372,-0.627049414453013
USC00390120,45.4133,-97.9067,1.6418814251513871
USW00094871,42.1289,-86.4153,5.1334160805406155
USC00218227,44.2811,-92.1944,1.0947390281046654
USC00465563,38.1025,-81.8464,7.1254491858506475
USC00471605,43.7183,-87.7086,3.061433679550487
USC00054076,38.0517,-102.1317,2.6317725752508356
USC00205050,42.1508,-84.0236,3.492313443995812
USC00235987,37.8394,-94.3739,8.20390539053906
USW00094849,45.0717,-83.5644,1.580314852840521
USC00143093,39.3664,-101.7003,3.5878121878121876
USC00391294,45.5481,-103.9756,0.6000981491867637
USR0000INEA,41.5667,-93.2583,5.027783142502416
USW00004824,44.85,-87.4167,2.854805725971371
USC00137702,42.3958,-96.3767,2.8943910570700138
USC00396304,43.4042,-103.2678,0.23942415730337038
USC00475808,44.5378,-90.535,0.814371174179187
USC00054388,38.0633,-102.93,3.7841935935095825
USC00202328,42.9269,-83.9894,3.468841427735518
USC00252037,42.7364,-97.4969,3.1823107679580867
USC00253910,40.4517,-99.3803,3.253668327796234
USW00094989,41.9906,-93.6186,3.755982436882548
USC00129253,38.6489,-87.1989,8.14065785521178
USC00120852,38.0303,-87.2736,8.619650474748866
USC00472425,44.7878,-91.5164,3.3317755181853728
USW00004956,44.0769,-91.7081,4.397177097203726
USW00053904,38.9306,-90.4328,7.594585667097515
USC00116080,41.1925,-91.0575,5.638646595385479
USC00129670,41.0267,-86.5867,4.727700179781496
USC00137700,43.0558,-96.1525,3.1454292859127517
USC00396947,44.1206,-103.2842,1.2916766288105201
USC00121873,40.0028,-86.8011,4.988879297942742
USC00237514,39.4247,-92.8106,6.5859052924791115
USC00253660,40.6472,-98.3836,4.23314622124863
USC00470904,45.0908,-91.4867,1.0432160110420978
USW00094948,43.65,-94.4167,3.3145313366611204
USC00054606,38.8867,-102.7233,1.4717352732434348
USC00142432,37.0058,-101.8867,6.092468676855294
USC00145210,38.5039,-95.7036,7.885982404692079
USC00200718,46.5869,-89.5475,-1.546375750475912
USC00207188,46.1908,-84.5086,-1.2733290897517504
USR0000NDEV,47.9853,-98.9075,0.22122928176795564
USC00251825,41.4639,-97.3278,4.69827326298479
USC00258320,40.0297,-98.0758,3.5722337585286255
USC00391520,44.7269,-97.0286,-0.05627936779154176
USC00116970,40.5914,-90.4642,5.491101345784127
USW00094946,41.4367,-99.6386,2.629131268840779
USC00207222,43.4122,-83.9561,4.0387360699675545
USC00331458,41.5872,-81.1914,3.855389262666483
USC00330862,41.3831,-83.6111,5.5784473248758975
USC00332791,41.0461,-83.6622,6.047048349541161
USR0000IBNR,37.2486,-89.3783,10.018001950675766
USC00145063,39.8383,-96.6364,5.072836909269387
USC00238082,37.6967,-93.7725,9.026539673446004
USC00391032,43.5525,-97.5017,1.9804078659868911
USR0000WANT,45.15,-89.15,0.4985134362492848
USW00054933,45.7114,-99.1297,0.13623831405482487
USC00141699,39.3925,-101.0689,3.0485419532324616
USC00323217,48.4583,-101.5697,-1.270177645024369
USC00257715,40.9169,-97.0897,3.93118040089087
USC00156988,37.6178,-86.5044,7.072494545454539
USC00460925,37.2556,-81.2264,5.0064936906280995
USC00465365,38.1933,-81.37,7.854315434354795
USC00234382,39.3667,-94.3294,5.720200752823087
USR0000KSTA,38.1669,-98.5,6.7266044828066285
USR0000NARR,47.2667,-98.8667,0.8745558272208648
USC00251361,41.0103,-103.8769,-1.3718654007260547
USC00476510,45.0281,-87.7358,1.0766231593038813
USC00205603,41.7217,-84.2147,3.616263672999424
USC00258628,40.1903,-101.0669,3.5168735271013367
USC00147397,38.8961,-101.7514,4.021428571428572
USC00206230,42.8347,-83.49,9.173437500000002
USC00208202,42.0283,-84.1108,3.4288412017167382
USR0000MBAL,43.8933,-85.8506,1.672536483669215
USC00254432,42.9503,-100.945,1.113748055987557
USC00471205,42.6508,-88.2544,2.5172127747822475
USR0000VCRA,37.5222,-80.0797,7.031865249206131
USC00135493,43.3803,-95.1842,2.5385619100499732
USC00475335,44.8742,-91.9364,1.3639612188365657
USW00053802,39.4744,-88.2722,6.932371617890669
USW00014943,42.3917,-96.3794,3.3720876112251896
USC00216276,46.4144,-95.5464,-0.2810611782477351
USC00321435,48.8625,-97.7014,-1.826711654716716
USC00334874,40.7606,-82.6167,4.523747081013114
USC00324722,47.3714,-102.7606,-1.0325484764542945
USC00115079,40.1519,-89.3386,5.4556045774162385
USC00391392,43.3111,-96.5878,2.1958441558441564
USC00364325,41.4992,-80.4681,3.604796792922312
USC00122620,38.87,-87.0917,7.8083044982699
USC00131442,42.7572,-95.5378,2.090351358770244
USC00124715,40.2964,-86.9028,5.855524975918535
USC00124782,41.5269,-86.2692,3.8440092498916036
USC00141673,37.0614,-95.6356,8.640252262133265
USC00143634,39.8356,-95.5319,5.1982460035523985
USC00148240,38.655,-101.6961,2.3357597392519023
USW00094990,43.3892,-99.8433,3.6086668506762365
USC00470265,44.2769,-88.4378,2.7963349347975295
USC00118020,37.1644,-88.4311,8.622376610218556
USC00201435,46.4992,-87.845,-3.227900757688307
USC00395531,45.2267,-96.6233,0.8336479128856626
USC00474108,42.9942,-88.8042,3.4907474298416217
USC00254035,41.7172,-97.0033,3.9994750656167977
USC00393452,43.2356,-99.4342,1.8817167263709016
USC00133438,41.2942,-94.4456,4.109257726269317
USC00250050,42.5467,-99.8517,3.6052231587674455
USC00333500,39.6667,-80.8667,5.6036669423766226
USC00050109,40.155,-103.1417,2.485326909841707
USC00217602,43.6303,-94.7744,2.043795620437955
USC00335747,40.0875,-82.4128,4.8995000000000015
USC00392797,45.7656,-99.6222,0.04638691322901848
USW00094902,44.3,-96.8,1.7487585842577913
USC00219134,47.3825,-91.1972,-1.0957849040750587
USC00392557,43.3136,-103.8214,-0.8682267067410904
USW00004842,40.8733,-81.8886,4.787809235843872
USC00217107,44.7167,-93.0981,2.0832633053221294
USC00130608,42.2611,-90.423,3.78373314407381
USC00205567,43.4611,-86.4178,3.8165698086463515
USC00331785,40.025,-83.0269,6.717621748484257
USW00094958,41.6233,-98.9489,2.6315342465753426
USC00321362,47.5089,-99.1211,-0.9519392663860496
USR0000IDES,41.5333,-96.0833,5.129469214437367
USW00014837,43.1406,-89.3453,3.5595756331279955
USC00124662,40.4583,-86.1758,4.612317478675726
USC00114442,39.7347,-90.1978,5.706054741498476
USC00203188,44.5358,-83.7022,0.4915734526472783
USC00465963,39.47,-80.8569,4.763388658367913
USC00218692,44.0706,-93.5264,1.9922213092303482
USC00114108,39.1611,-89.4919,7.9519922974374175
USR0000MELY,47.8833,-91.8667,-2.1504208638057114
USC00126830,40.0739,-87.5067,5.587791495198904
USC00216547,46.6694,-94.1089,0.33539269990058285
USC00333029,38.8208,-82.1817,7.376243817282514
USW00094077,42.4247,-103.7364,-1.5791867014699816
USC00054834,38.0636,-103.2153,3.5437980241492877
USC00151080,37.3417,-83.4706,7.233832933653079
USC00218986,45.5231,-92.7489,-0.2239773531493278
USW00094957,40.0792,-95.5892,5.842733872072318
USC00208245,44.7339,-85.5119,4.925053533190577
USW00004990,43.7347,-96.6222,1.8179848171152517
USC00154958,38.115,-85.6444,8.744569237090815
USC00395669,43.7231,-98.0197,2.742972888750389
USR0000ICBO,37.6792,-89.0028,8.186444212721584
USC00132999,42.5836,-94.2006,2.498760879185721
USC00255565,40.5156,-98.9514,3.861247766936923
USC00333758,39.2333,-83.6092,5.847765025672003
USC00204130,46.4911,-87.6894,-0.7453245324532466
USC00143239,37.6025,-99.3022,5.6819803198031975
USC00146128,38.6133,-95.2808,6.501395482664367
USC00254455,41.2097,-101.6706,3.7457083906464947
USW00053859,39.5917,-84.2264,7.2269998623158465
USC00127125,38.3517,-87.5925,7.540283370618943
USC00148171,39.0722,-95.6303,7.340350216531723
USC00204967,44.42,-84.0233,0.38296819787985864
USC00238577,39.3075,-91.4925,6.346483267158256
USC00471568,44.0328,-88.1469,2.7937799698588845
USR0000MLTT,48.3894,-93.5642,-1.4263680220537571
USC00203477,42.4078,-82.8892,5.0386417910447765
USW00013987,37.1522,-94.4953,9.064643835616437
USW00054831,40.4833,-88.95,5.9872819003573685
USC00257070,40.0978,-98.5197,3.112689864678266
USC00120177,40.1167,-85.6814,6.5594731675392675
USC00211422,47.8664,-93.0267,-3.168681163513132
USC00399070,44.0756,-98.5706,2.196712442779859
USC00238292,40.4372,-95.3867,6.910983263598326
USC00251200,41.4083,-99.675,1.6421337402885678
USR0000WDDG,43.1,-90.0,3.998944256756756
USC00135837,41.4075,-91.0728,4.958698983145288
USC00206007,45.1322,-85.6472,3.830973819088515
USR0000SBAK,43.9792,-103.425,1.5146126275158531
USC00204079,42.9814,-85.1208,3.6071364046973793
USC00218907,45.8081,-96.5042,0.9340805941411089
USC00320995,46.1936,-103.3714,-0.462705366922235
USC00395506,44.0706,-101.1522,1.1040129712201052
USC00213296,47.9711,-89.6908,-1.8777369684983747
USC00158446,38.7744,-84.9667,6.99918119787718
USC00327530,46.8886,-102.3192,0.4325264507855072
USC00202598,46.1281,-85.5697,-0.23357677902621748
USC00233375,40.4639,-94.4978,4.881191165821868
USW00094889,42.2239,-83.7397,3.065434150394683
USC00212142,46.8372,-95.8375,-0.057961476725521544
USR0000VVIE,37.8325,-81.0678,6.384327323162276
USC00467372,37.5967,-81.8244,6.550085443529598
USW00004902,43.6647,-92.9333,3.7489440337909197
USC00135769,40.7053,-94.2428,3.9669354838709676
USC00206884,43.875,-85.4967,2.1507148231753193
USR0000MMLK,46.4203,-92.8008,-0.9254750678668376
