longitude,latitude
-81.6033,38.2966
-76.3398,42.5487
-80.6059,35.3955
151.8228,-28.4311
-38.78,-4.08
-90.8817,42.0785
15.7,55.95
-101.9746,35.0381
-115.8167,41.4833
-106.7963,32.2854
-101.9238,34.9786
-93.173,40.9198
156.68,50.87
-85.0191,33.7351
-86.0003,31.79
-103.2212,40.6609
-37.63,-11.25
-93.0167,16.7333
-83.9132,35.7373
138.333,46.533
-158.7325,64.3208
-71.5259,41.587
-80.8572,28.6282
-87.6289,36.3237
-81.9597,29.6514
-105.5402,39.4158
12.3506,49.7328
-94.8887,47.4827
69.9,38.9
-75.223,39.7402
-80.4232,37.7059
-96.7885,46.9405
-80.3247,32.5042
139.0667,-34.5833
-75.4661,37.9372
-76.3833,45.4333
-73.9808,40.5939
-118.0667,52.8833
-105.2672,39.997
-94.8892,45.9647
-77.4667,48.4167
16.66,62.41
-80.3,46.15
87.23,22.13
-93.5431,34.0429
-105.2667,36.9167
21.05,-32.73
-77.4508,38.2875
-47.3,-21.43
-97.6083,38.5867
143.13,51.92
105.183,25.433
-98.0672,38.0275
153.0667,-29.6167
-77.4499,24.9975
-99.6141,29.7358
152.1004,-30.4905
73.47,16.05
-122.6812,38.3451
-88.0355,40.5949
-96.65,18.7167
-71.5333,46.0
-86.4667,35.4833
142.7,-9.4
-107.8123,37.1723
-112.4747,42.9309
-149.7167,61.2333
-80.6736,41.2547
-92.1573,35.8131
-105.2433,40.0175
-105.102,40.4165
-111.126,32.1655
-99.8943,40.1478
162.483,70.633
-91.2119,33.6378
-83.264,31.7682
-112.8667,28.3
8.3131,54.9006
27.37,-27.47
130.9833,-12.4667
-39.78,-13.1
-121.8664,37.2733
-72.45,48.65
40.633,43.1
-106.7298,32.3747
147.9333,-32.7833
5.8719,52.055
-102.8414,47.1944
152.1577,-28.5529
78.58,21.27
-87.8333,42.0833
-84.0293,34.008
-116.1552,46.4656
-99.2925,37.6073
-106.5544,35.1331
149.5,-30.3
-113.13,46.1
-103.6331,31.3781
-78.3667,44.2333
150.6,-34.1833
145.4356,-37.8339
-87.5,44.4667
9.2014,59.3831
138.6496,-35.2078
-122.9772,39.425
-114.5667,52.1333
-99.9333,19.5833
-96.9167,75.3833
-81.7394,33.5683
-99.5333,17.15
-80.5435,46.5398
91.93,23.7
-99.0243,30.0001
-120.0269,39.5214
-79.3716,36.8202
-123.0134,45.0335
-87.0,37.0833
12.3833,50.8158
-118.1333,49.8333
-96.8386,44.2827
-94.0978,36.8923
-114.7167,42.9167
-106.95,44.3667
-106.0833,42.9833
-86.569,35.1416
-144.6042,63.6747
-99.1655,38.7115
27.6928,62.8867
116.585,-29.815
-76.7193,37.254
77.02,26.5
85.87,26.6
-81.4167,28.3
-112.1,31.25
-92.0254,46.6883
27.7,51.5
-98.1166,41.6689
-81.5136,27.3697
-82.9276,42.3648
-95.4404,30.9424
-119.7932,39.7701
116.1833,-31.85
-103.8038,40.3016
-119.6976,39.179
-104.7,42.3333
-112.6053,39.3308
-47.47,-21.85
-88.8333,34.4667
17.32,64.17
-77.6,44.85
-56.77,-30.8
-99.119,29.8431
-95.5851,30.197
-108.4167,49.9
-104.6604,38.2122
-72.0333,48.7667
-88.2002,40.0954
-110.9,46.93
-88.2098,45.1319
-97.46,37.7439
-78.6333,41.1
-105.136,40.6254
-97.5362,30.9835
-120.25,40.6667
-105.1448,39.6321
-97.6167,18.1
-105.6259,41.3145
153.1167,-29.7167
66.717,41.8
-84.8333,38.9833
-122.4,49.0667
-111.6491,33.3997
-76.7593,37.2371
-80.0367,32.8332
-87.8553,30.5553
-109.35,50.3667
-123.2248,39.1583
-106.9317,37.2049
-71.0106,44.6942
-84.6953,38.0409
138.9808,-30.4291
48.1,50.4
-49.56,-8.81
-83.6499,41.801
-108.8,48.8167
147.7831,-42.2133
88.35,23.2
-97.8751,29.7875
115.2722,-29.8183
-84.1338,31.6105
-115.55,44.385
-73.7866,42.4429
-87.3067,40.8706
-103.5,24.2667
-97.3667,17.8667
-77.0667,44.1833
-86.8587,33.3139
-94.26,35.21
17.13,-25.53
-94.7333,33.0333
-2.0583,52.0994
-78.983,38.2016
-122.2625,47.8017
-122.1178,37.9442
-84.8818,40.1862
73.07,25.12
-104.6667,25.25
-93.3724,44.9946
119.7411,-32.5811
-76.9511,39.4674
-89.612,44.9586
135.8486,-33.2775
-37.99,-9.39
-52.79,-28.29
-79.5167,38.6833
-76.3079,39.5641
-78.0818,35.439
-86.8336,33.2725
-93.9869,38.6234
-88.5416,30.3494
-83.6906,46.0533
-88.7661,34.265
14.07,58.11
28.42,-28.52
-111.3833,58.2
13.88,57.92
152.3667,-28.3167
-86.5045,39.4058
1.3314,42.2158
-123.1833,49.1333
-106.0482,37.4156
141.3,-35.3
-98.45,16.5667
-76.7212,38.9091
-105.2916,40.0112
-74.2413,40.4562
-75.0167,41.5667
78.47,28.9
150.0,-33.4
-38.93,-6.48
147.8667,-34.75
-98.4774,36.2778
-95.7272,39.0252
-113.85,37.49
136.1511,-33.7234
-83.4361,33.8731
-76.9935,40.3684
-91.7186,40.0055
-80.4734,27.8064
-96.2653,29.2
-122.0833,52.3833
-110.8333,52.8333
147.6981,-27.6844
-5.6156,37.1581
87.63,25.25
-119.75,55.1
-68.05,48.3333
81.6,22.42
-77.4945,43.035
-90.647,41.335
146.4042,-26.4083
-104.7253,39.504
152.6675,-27.8117
69.1167,61.0167
-88.4986,41.4072
115.8,-31.9
-35.48,-6.12
-101.05,34.3667
-83.2894,43.4156
-98.9235,40.525
16.0797,58.27
-79.0833,39.9969
143.5,-36.8
147.1986,-42.3097
-87.2662,38.494
-86.3257,32.7623
-104.7188,40.4196
-119.8667,43.6667
147.7958,-28.9719
13.12,56.72
-81.0,40.2667
-89.3275,31.3069
-116.95,55.7167
147.0833,-43.1
-93.05,37.1167
-119.8167,57.3667
74.1,42.3
-110.7824,32.2047
-106.9672,38.5253
-96.7866,43.5047
-82.2126,41.042
-95.3667,35.1333
-50.17,-21.38
-93.0239,38.462
-83.8342,44.4838
126.4833,33.5167
-93.5975,45.1889
-114.4667,49.5667
-91.8761,45.8236
-88.7109,35.7287
-122.958,45.648
-104.6864,38.6807
10.9167,48.0833
-112.7833,49.8833
117.5922,-25.0964
-40.16,-16.84
-122.0468,37.1051
150.8333,-27.2167
-83.25,32.6
23.86,66.65
-94.7304,39.3694
-122.1,37.0833
-75.9316,45.2551
-89.4519,40.7632
-98.4,17.1833
-77.1964,39.1793
-101.1667,42.65
-81.7559,24.5695
-105.7988,40.0063
-119.9667,45.0167
-85.659,42.2061
139.5871,-35.1978
-98.1244,29.6649
149.8,-32.8
76.87,14.05
-106.6416,32.2779
-115.5444,38.5208
-104.9226,39.735
-120.8167,45.8167
-82.1562,34.2099
-101.4,39.0
-112.6836,40.6344
-105.54,41.3252
75.8,30.13
15.74,58.27
-82.343,35.546
17.63,-28.2
-120.8333,38.9167
-91.1672,30.3644
-36.07,-9.1
-97.3917,40.2462
-79.0531,42.8664
-39.82,-13.28
-83.7167,35.4667
-80.6,40.4
-97.1085,33.1777
-110.7864,32.2375
-104.7478,39.0267
-155.1667,19.8833
-74.9866,43.0216
-126.6167,49.6
-80.1313,32.988
-76.0711,39.2116
151.1161,-33.8381
12.35,59.77
-80.1665,32.9748
142.8,-20.9072
-52.95,47.2
-74.1167,40.0667
-90.0664,37.9547
-48.8,-21.98
10.4958,51.2078
-117.5333,41.5
-78.6936,35.684
-85.3178,39.7585
80.38,22.6
-82.565,41.3936
151.1861,-28.0719
-79.886,32.8176
-98.6339,29.6832
-97.4561,31.0684
-100.8667,46.75
-91.8667,50.1333
-81.971,27.9848
-159.7589,22.0758
-89.4075,29.3331
-98.7761,39.7833
15.97,-22.08
112.4331,68.5
-80.9,32.5333
-97.9341,30.5778
-120.6292,35.6694
-81.6995,32.7187
-76.7607,37.3036
-117.879,48.536
-105.4,25.05
-101.2014,40.1402
-105.0594,40.0607
-49.47,-23.23
15.03,12.13
-105.6667,51.0
-159.4777,22.2242
145.8886,-16.9083
-105.3225,39.6374
129.3459,-17.9977
145.7,-31.7
-74.295,40.4871
-71.8226,41.3599
-96.3806,36.6502
-87.9553,43.3081
-105.3797,39.9074
-82.5378,35.4317
-88.45,18.5667
-101.8762,33.5281
22.89,66.8197
-72.8667,42.2833
-123.1025,45.5247
15.41,63.33
138.6667,-35.2167
116.0594,-31.9822
-123.2003,39.1278
148.2,-37.3
-99.9858,44.0066
-60.03,-2.04
-101.6833,21.1167
-84.2529,39.6227
-98.8873,29.364
-102.9804,40.9036
-111.5167,41.6833
-105.2772,39.4734
149.1803,-26.9539
-119.5167,48.0167
-101.6307,37.1167
-79.1551,42.5453
-113.7247,53.3496
-87.2074,36.2799
-118.2342,34.9622
-49.53,-11.8
-108.9319,39.263
-72.8564,41.2847
80.88,16.12
-97.3133,39.8789
-49.62,-22.88
-37.8,-5.45
-94.2428,40.7053
117.5128,-32.3756
-89.347,33.9961
149.7725,-35.1559
-43.04,-13.05
74.0,21.75
143.5,-38.5
-86.2833,41.3142
-98.2263,30.1666
13.05,58.09
-40.68,-5.45
149.2667,-29.55
-81.4182,41.1851
-90.0722,46.1683
115.8453,-31.9508
-123.2958,44.5514
7.2006,51.2064
-49.22,-28.18
-121.1001,39.9191
6.3831,52.15
-40.25,-14.13
-89.9,53.8167
-86.187,35.1425
139.1333,-33.65
-100.4792,28.7569
-95.4323,36.4208
-87.1586,40.9085
-95.07,33.7042
-117.188,32.9162
-81.1326,33.3465
148.9919,-21.7094
-92.7867,41.0656
-71.1773,44.4764
-121.1833,40.8833
-88.9335,40.4684
-74.6402,40.5768
-75.49,44.6999
-87.3544,35.102
-73.5717,40.8704
-79.5856,42.2956
148.7182,-36.2743
12.07,57.92
-75.9911,40.968
139.867,34.983
-122.3012,37.5684
147.1317,-22.8072
-93.6806,45.3392
-159.5569,21.8967
148.2152,-20.0151
-72.4554,44.3552
-97.6608,31.93
-77.8724,38.1028
-114.0,49.5167
-88.1603,43.4319
41.1,50.4
-63.6,44.6
-112.6,51.6
150.2425,-32.4081
117.1,-30.1
-86.7511,33.2267
131.8017,-22.2562
122.2269,-33.695
-104.9833,21.9167
-73.4833,41.7333
-119.35,50.6833
-121.5263,45.7069
-84.2095,41.1932
151.2639,-27.1839
-96.45,32.9333
-114.1706,41.2781
151.0931,-33.4972
-106.9869,44.6803
-104.75,39.7
-88.7906,41.3867
-74.028,41.8414
-37.82,-4.98
-102.9615,29.1907
-104.9833,39.75
144.5169,-17.1589
-82.4331,34.6014
-116.0747,48.0807
145.7967,-33.985
-120.7833,38.9833
-101.4167,21.3833
-92.25,15.3667
-69.9504,41.6777
-78.5349,34.942
-119.7667,49.1833
-79.2293,35.8904
-118.95,55.6167
-94.7127,37.4099
16.16,61.1
-111.344,34.2371
144.5569,-37.4155
-66.65,49.1167
-97.2,50.45
146.1,-35.8
6.5667,53.4
-106.3833,29.8167
-39.78,-8.08
115.9581,-33.5947
61.2,38.683
-106.7543,34.7975
-118.7964,45.6703
116.0367,-31.8219
13.7,56.9
-100.4,49.1667
-104.7256,38.9822
-76.45,44.2333
151.5,-27.9333
-78.631,43.0212
-111.9,40.65
80.45,16.3
-106.5472,36.8019
-67.333,9.917
132.6,62.033
145.6125,-19.89
148.8344,-28.7256
-74.4594,41.1633
-107.0167,42.7333
-103.5118,41.2894
-80.3333,40.7333
-76.4937,37.6078
-92.3798,38.9796
-84.5945,33.2849
149.0742,-35.2572
-84.0394,35.6669
-86.3419,38.4988
20.53,-19.58
-91.2517,30.3214
-77.1759,39.1899
-38.17,-6.28
-105.0747,50.5092
147.6,-33.6
-89.5283,37.2897
-107.6833,28.75
-99.1734,47.818
-79.76,33.0261
13.75,56.29
-122.8091,45.8903
-72.557,44.8577
-71.2068,41.6432
147.9192,-40.0225
-103.7,20.6333
-39.48,-9.83
-71.6916,43.0463
-111.8021,40.5936
-71.95,43.5667
-75.6448,40.4038
-111.1167,24.8333
-69.5839,45.2669
-82.9065,40.1447
-75.4923,38.4691
149.5925,-27.8828
-100.8833,18.6167
117.835,-31.9339
-88.7837,33.4599
-93.0344,44.8658
-104.9427,39.5905
-120.2064,45.7211
-90.3613,41.5975
-74.1523,40.9436
-98.0317,30.1262
-64.2,48.85
-84.2201,31.2101
-93.3671,44.9491
-146.7833,61.9833
119.3778,-34.3986
-61.7,49.0833
123.6,-32.75
-77.0041,35.0095
-97.5544,30.5495
-74.1628,41.5514
143.1,-38.55
-79.6167,40.9833
-65.8833,45.3167
-99.0392,30.1575
-111.9143,33.7562
-99.4771,27.5091
-99.9746,49.8299
-77.4925,38.7333
150.9338,-30.3354
153.0897,-26.53
-43.36,-5.48
37.35,51.17
-81.6043,30.7406
83.42,19.17
-111.1833,50.2667
-52.75,-24.85
41.138,30.907
-116.15,55.5667
-106.5013,35.0582
138.6764,-35.4156
-63.05,45.2333
-97.5696,30.0378
-91.6795,44.0338
-120.8324,35.3295
-97.6778,32.3642
-100.7667,42.7833
-99.4167,18.55
-85.1617,34.3483
82.03,17.43
-116.0333,31.2667
-106.6922,35.1939
-89.7596,44.629
-111.7925,41.7568
139.8261,-35.244
-89.5118,40.2704
-154.9333,19.4333
-103.7547,42.3579
-103.3612,32.9593
-122.7167,38.1333
75.85,12.78
-102.0555,30.827
122.21,-26.3867
-71.5667,45.3
-84.8167,38.5167
-96.8763,32.952
-121.09,47.54
-155.8219,20.0256
-113.6496,53.5345
-119.55,56.9667
-85.7872,40.899
143.4558,-25.7011
-84.1963,40.568
-81.9549,42.5348
-112.8667,34.1667
-75.7268,40.2515
-79.967,33.093
-86.6188,36.2992
-81.3,44.9667
-89.4371,31.2806
-108.25,47.35
23.55,-28.18
-87.9194,42.4176
-121.25,45.1333
-124.9333,49.3167
-117.3439,33.2054
-78.0577,35.5478
114.7542,-26.0511
151.5272,-26.9322
-89.5167,36.5833
-82.155,29.3883
148.3125,-27.5408
-119.95,50.65
143.9828,-23.2828
-71.4098,43.455
-43.17,-14.26
-116.2,55.3167
146.7333,-41.0833
150.229,-32.7244
-39.15,-8.32
-95.533,45.6264
-95.685,38.6073
-91.4833,40.2833
-104.3535,41.427
-113.5667,54.8667
-66.7333,46.0833
-91.1821,43.0453
149.1833,-31.1833
-91.8957,35.8121
-95.6114,29.1572
-104.9831,40.6547
73.15,49.8
-155.4167,19.9833
-97.0648,28.0694
-113.5167,53.5667
-67.0444,45.0842
-91.6972,35.5527
-44.34,-11.82
-90.3668,38.5481
-82.2777,42.4994
79.75,29.75
-76.5,40.0333
-83.899,42.6269
-105.8848,37.4397
-71.5744,43.2624
-112.7333,49.9
-82.2561,37.6878
-93.1858,44.6117
-92.3739,45.9307
-75.45,41.25
150.1,-31.0
23.5342,69.5794
-113.41,41.92
23.78,-32.05
-38.95,-4.9
-108.4435,39.0724
-121.3935,38.5905
-92.5728,36.3106
-155.6632,19.0732
-89.9139,34.1235
-106.5265,31.851
-111.738,32.9295
-97.7415,40.0599
-48.92,-20.73
-105.6,40.5833
-104.2531,41.8284
-75.5411,39.7904
118.3,-34.2
-109.5626,40.4463
31.97,-28.7
-111.5874,35.1926
-76.9003,39.0847
151.9,-29.8
-97.7285,30.7153
79.33,11.5
-92.071,46.8127
-87.1108,41.4609
-53.73,-26.07
-95.6949,39.0326
-158.0864,21.5386
-34.98,-8.32
23.5331,60.1
23.33,-29.43
-103.3427,38.3349
88.2,25.22
-105.6181,36.9998
84.5,23.42
47.783,45.383
-70.0155,41.7924
-90.6389,38.8033
-72.4997,41.8901
142.35,-32.8333
-98.9,19.3167
-44.02,-3.94
-82.8472,36.1689
-105.1022,40.5158
-95.7333,29.7167
-53.05,-31.13
-120.3333,49.6667
124.2653,-17.9503
116.0167,-34.45
-91.9533,47.7122
-83.1071,34.4408
-98.2843,29.7075
-96.1833,30.8667
-123.2086,43.7228
-81.9043,29.4898
33.9,48.433
-97.3984,41.0284
12.71,60.66
-97.999,29.865
115.583,50.95
31.9,-25.37
-81.8878,28.7284
141.783,43.217
-74.575,40.5289
-93.4587,45.0505
142.0634,-30.4437
-100.3659,40.3652
-71.35,43.9167
139.6667,-34.0333
-168.9667,63.3167
30.951,-29.97
-70.9438,41.9717
-45.567,-23.017
-127.85,60.0167
-79.1484,37.4869
-120.6088,38.5932
-75.766,4.453
-72.0239,44.5944
-99.7188,29.6549
-97.2493,31.0229
-106.75,38.99
-92.9196,41.4223
-99.4799,43.7509
-150.48,60.73
-72.099,43.6509
-79.6321,41.2188
40.2,60.467
-79.9613,33.1056
152.55,-26.25
-106.0464,35.4646
-80.8828,37.6419
-91.633,35.7621
-95.5421,29.6084
-76.1974,45.043
-111.6364,50.4428
-105.0528,40.2353
137.9839,-33.4579
-82.1711,34.1997
11.4525,62.2039
-99.1308,47.4503
-97.1192,44.916
-95.8024,36.0797
132.6228,-21.276
-109.24,44.3
-84.3052,39.1022
-106.7637,32.3305
-46.35,-20.25
29.0831,62.8167
-90.4372,37.8497
-107.822,38.8752
-123.0169,43.9533
-43.09,-20.67
-89.3314,43.0725
-81.3607,43.6513
-93.1977,37.3262
-83.2184,42.5348
-76.7645,42.7314
-98.8186,38.3711
-49.45,-22.12
-115.38,40.65
147.0667,-38.1
-73.2735,44.2895
149.4333,-34.1167
-105.3031,36.4458
-97.3752,42.8823
29.07,-24.18
14.32,64.39
-101.9907,43.1594
-94.9399,47.0699
-101.505,46.7253
150.8833,-30.5667
-88.3969,41.2111
-122.4667,49.1833
-111.7375,47.4772
-90.6144,35.859
-45.07,-1.85
-88.4167,39.8
-109.2276,32.2279
81.133,6.117
-123.1725,44.2706
78.42,10.6
-84.2678,34.7891
-85.4833,41.6971
-78.8473,42.9457
-122.4364,37.5625
27.12,-26.73
-109.1333,43.3
141.967,39.65
-97.3802,29.1261
-100.7949,41.1296
-98.8715,26.3726
-104.0503,48.8744
-98.7376,29.3803
-158.1903,21.5803
151.3289,-33.3949
142.4667,-35.4667
-71.0336,43.423
-69.3008,44.3986
-121.3939,47.3915
-110.3856,41.2612
-101.7333,23.3167
-119.95,34.5333
-111.0,41.8667
11.4681,51.7508
-96.9745,30.7089
-107.1,49.5833
-102.0948,32.0184
20.95,64.76
-81.9561,33.9403
139.867,36.55
113.5772,-25.8925
-41.08,-5.33
-102.4333,39.3
-107.32,37.52
45.23,40.0
150.6567,-33.76
148.8217,-28.3544
-122.3988,45.9967
-97.1617,34.1772
-87.8628,31.5644
-89.8662,41.0949
-86.8679,33.8584
-115.0404,36.1603
77.28,17.17
-96.6715,32.9576
-110.8442,32.1883
-37.22,-5.45
-40.35,-11.32
43.8,50.9
-122.3333,53.25
-123.95,43.15
-77.4623,25.0521
-111.5167,53.0
-87.1758,30.5137
-123.05,48.7833
-83.5318,33.981
142.7,-36.6
-105.5442,40.0359
-76.7407,39.2919
-122.2333,37.4
-99.1667,49.4167
-128.1,53.7167
-113.0167,50.2167
152.8,-27.6
-100.1254,28.2416
-123.65,48.95
-121.3833,37.4167
-97.7405,30.7333
-120.45,50.7
23.6578,62.155
-102.3344,47.1369
-82.1833,35.1833
-100.6237,40.6595
-117.4276,33.7307
-78.29,34.9448
-79.1281,36.0164
143.7,-35.5
-91.45,37.15
-74.4871,39.422
-42.37,-3.47
150.8,-30.7
78.18,25.17
-120.4725,41.3322
23.83,-32.13
141.7167,-37.55
104.117,1.117
151.6383,-27.5433
-98.6833,18.3667
134.739,-27.9375
-93.1153,43.7617
-75.8667,49.7833
-104.2834,40.7575
-81.6851,26.0755
-98.2775,28.6314
-111.8257,41.7111
149.5,-35.1667
116.3794,-30.6219
151.9833,-26.6
42.3,41.633
-96.5137,31.0183
119.6492,-25.48
-80.8638,40.912
-90.8744,48.1439
-88.4956,43.1118
141.45,-20.1833
150.9,-34.0167
-83.2544,34.7683
-88.5061,42.1788
-106.0725,41.1872
117.1175,-27.1178
47.917,42.533
-90.3637,38.4284
-88.3448,41.8742
-111.9324,40.6736
45.0,42.0
-75.1653,41.4764
-102.4755,40.5787
-95.6862,32.3676
-106.5333,21.6167
-91.6011,37.9875
-111.6869,33.2842
-99.2,18.6333
54.75,57.083
-123.0545,43.8303
-107.5833,36.8833
-111.82,44.59
-3.85,35.18
-107.9575,39.2403
-53.3167,47.5833
10.6219,59.94
-83.9189,39.026
14.97,65.53
26.07,-31.7
-111.2224,48.3056
152.8333,-27.6
-88.0242,42.9981
-114.8997,48.7783
15.85,-21.33
-93.8667,33.95
149.1,-35.3
126.8617,-18.6253
-104.2391,39.4109
-96.8789,36.1139
-79.94,32.6586
40.201,37.894
-97.286,29.9955
-85.3953,39.8942
-155.6,19.8333
-44.21,-8.79
136.7637,-12.1939
-94.3565,37.8417
145.75,-37.0667
-92.1797,38.5869
-86.009,39.9403
78.07,16.37
-79.2737,33.4057
-96.4784,32.9638
-118.45,35.1333
-79.435,44.6113
57.617,64.266
-107.4358,45.5697
-149.7167,61.4667
-77.0008,39.8007
-74.3587,42.2602
-91.4011,39.5853
-105.689,37.9802
-87.9926,42.0578
-99.2373,40.496
-73.5149,40.7457
-121.9794,41.2769
-114.045,36.0936
-75.1189,39.737
-120.4864,38.0047
-92.6333,16.0833
118.0872,-30.3294
-96.95,40.6166
7.8289,59.38
-108.8036,47.0256
145.9333,-18.0
-122.0822,37.0869
-95.7479,29.5722
-104.4833,22.5167
-157.0167,21.1667
-122.7707,38.4406
-71.15,48.4333
-92.5283,37.247
-85.6549,30.1511
38.0,36.82
-97.8146,32.389
-79.5189,36.0925
-106.7135,44.348
150.6,-30.8
-111.45,41.31
-111.3506,34.2453
-103.11,40.3494
-78.6056,42.7294
-83.75,42.3167
-79.2867,33.3728
149.6333,-35.8
-100.067,29.6566
-15.15,15.38
72.82,19.28
-89.1984,31.024
-111.8667,60.0
-86.2759,35.4576
-50.91,-16.32
-91.4117,39.5992
-88.4176,41.8949
-57.23,-31.18
-69.4636,43.9378
-91.1271,43.823
-72.9333,42.0667
-88.8052,35.7538
-155.8333,19.9833
137.3767,-33.3617
148.2319,-41.6358
-84.4988,33.8274
-106.9153,44.7697
152.5067,-30.8217
-142.3333,64.1167
-88.9781,41.6653
-98.5062,34.3481
-99.8742,39.8341
-108.0833,46.5167
-108.0572,40.6089
-46.62,-7.38
-74.1572,41.1128
-118.8858,36.4584
148.0908,-37.6924
-75.0893,38.4612
-73.8127,43.054
-95.7663,39.8559
-57.6167,49.0167
-97.3055,49.0157
-109.4833,58.5333
-39.32,-5.35
-97.2939,32.9068
-77.7282,43.1785
-82.3108,34.7155
151.2067,-33.1717
145.05,-35.5167
-112.2188,34.6828
-88.5048,36.3721
135.8742,-31.9675
-47.65,-22.73
-101.3833,20.1
-102.6467,48.5722
26.48,-25.65
-76.6635,37.0874
18.57,-22.95
-111.0475,44.1494
-86.0434,36.1506
25.1831,60.4
-81.5009,41.564
-103.0785,40.1759
-82.4,35.6333
-84.6297,39.7553
142.0,-37.65
-83.7343,40.0716
-82.1667,36.6167
-86.3598,39.5949
-98.2488,41.2231
-97.2463,30.1542
-81.4427,30.6243
-78.8808,36.6953
-104.209,43.4356
-75.0515,41.3097
-98.6667,19.35
-111.2603,48.075
-79.2667,43.0
-95.4,30.85
-76.7641,37.2745
-92.7324,36.9154
151.0167,-27.2
-106.3286,35.183
-100.45,20.7
26.08,-33.32
-87.1842,36.4607
-97.9996,30.2038
-98.8364,29.0665
-98.1775,32.2153
27.13,-28.08
-106.6826,34.7986
-106.6939,35.146
-87.5833,44.1762
-100.2973,41.1789
-77.3233,37.5117
-124.0449,40.9618
-121.6667,39.7833
-71.0,48.3333
-79.25,43.1167
21.4,62.2667
148.4667,-37.6922
77.92,22.2
152.2283,-31.4733
143.9522,-36.3666
-96.1333,32.9167
-96.9,17.2667
-95.7493,29.7649
-95.6844,46.4467
-109.3892,32.0094
-98.7953,29.8675
146.7,-38.5
-70.6447,43.3014
-85.45,36.5333
147.0325,-41.5228
-77.65,39.5167
23.117,57.35
-70.75,43.4
-85.4999,46.1548
-94.788,32.5497
15.117,-11.417
-122.05,43.5833
153.0722,-27.5153
-93.8596,44.2635
-86.135,39.7538
-119.6833,49.1167
-82.8667,37.3167
14.15,56.33
-92.9903,34.6268
-90.1,20.2333
-72.1195,44.3002
-67.1124,18.5083
-110.5722,41.0529
-106.93,41.16
-104.9572,42.0588
146.0,-41.55
-88.0378,41.0546
-76.5237,42.4536
-91.4962,38.9658
-93.6551,45.5874
-98.1222,28.3064
-108.7411,42.8331
14.87,61.44
116.3553,-30.9903
-87.5208,39.2173
-68.6747,45.6403
-104.8587,37.6393
-100.3,25.733
-43.3,-18.02
-103.1417,40.155
85.1,20.13
-95.3289,42.0364
-80.0,48.15
-84.2747,33.8483
-100.4167,34.1333
-104.9175,39.72
-43.24,-20.85
-90.5689,38.2246
86.6,25.87
-43.9,-19.92
-97.9257,31.0615
-80.6424,40.6644
-93.8333,32.2
-112.35,34.05
-116.55,43.2833
-82.9369,34.6039
139.0738,-33.8352
-92.3006,38.9357
-102.9333,25.4833
131.317,25.933
-84.1891,33.5422
-78.8751,40.2702
142.3833,-37.4
12.4708,47.6758
-123.3572,42.9508
-97.0837,44.9373
-86.0999,41.8378
-104.7781,40.7064
-101.5706,46.4224
-113.7628,42.6117
-98.5,50.1667
-80.3814,27.2742
81.25,20.68
-80.4689,34.0107
26.883,-33.6
152.9933,-25.9283
-121.0667,39.2167
-100.0667,19.8
-52.8,-26.05
-116.3,48.25
-88.8017,35.6912
-109.95,52.3333
-79.9883,37.8111
-96.7469,32.9573
-120.4167,34.7667
-78.65,43.8667
-81.2055,32.8763
-95.74,29.557
143.95,-24.7
-90.7456,34.0481
-122.102,47.3351
-37.93,-11.48
-99.7667,33.5333
-110.3897,39.5511
-98.6035,29.5662
16.13,58.78
73.03,26.3
-117.6833,34.3833
-73.9828,40.6597
-91.5408,31.7236
-51.83,-21.88
120.5058,-28.7053
-97.5552,38.2038
18.11,59.12
-104.7833,21.3667
-94.2675,36.4749
-98.9667,35.5833
-106.0385,39.2088
-119.15,48.2833
-96.054,29.508
14.83,58.43
17.01,58.25
141.9896,-31.8905
-86.6676,39.9416
-98.6305,29.6749
87.62,25.75
86.13,25.07
-80.0084,32.9568
-111.9333,60.0333
-80.9686,32.3092
-72.9167,42.5167
-97.8236,38.5868
16.69,59.91
150.7,-34.05
146.9333,-42.6167
-107.4833,28.55
-97.8547,32.1303
-80.5435,40.138
-93.1614,45.3879
-89.2564,34.3044
-90.5333,36.4
-121.9,46.7333
-93.95,31.9833
-96.7354,43.5386
-112.9217,40.1839
-104.5479,38.8881
-115.2182,36.2723
-46.6,-23.7
-86.2743,43.1969
-43.59,-5.71
-121.8557,37.2517
-120.99,48.53
-75.1328,38.7248
82.58,22.02
-74.2833,42.35
-45.97,-19.0
-108.2333,50.5333
-83.9167,46.3
-112.8,34.45
-99.13,29.26
-110.6833,62.4167
-106.3615,31.7454
-105.9571,35.6946
-90.8167,44.2667
-110.4203,44.9167
-97.3971,30.1191
-99.1167,47.8333
-85.6492,42.9147
148.9167,-35.3
-122.6136,45.4025
-94.7792,33.1836
-83.7694,43.0378
-44.4,-20.11
23.15,-33.92
-119.7333,44.2333
-124.0863,43.6674
-99.3358,38.8586
-45.23,-9.4
151.2972,-25.7603
151.1818,-33.6761
-105.8667,23.4
-107.2246,39.2795
-39.4,-13.42
145.1,-22.9167
146.2167,-38.5333
-88.2195,42.0548
-103.3183,34.2109
-98.7167,25.5
-93.0872,44.956
-110.6365,31.6698
-42.18,-21.54
-80.6509,36.4629
-97.4763,30.9509
30.967,50.333
-64.5134,45.9004
138.0186,-33.9686
145.7,-38.15
-53.0667,47.45
16.4697,63.54
-80.4706,27.8004
91.73,23.02
-75.5901,40.8824
-94.2338,45.6181
-39.85,-7.42
-106.6802,35.2342
-99.1494,30.06
